CaptureSignal II -  INSA de Lyon - MATEIS / SGM - JF -  2010																					
Utilisateur: 																					
																					
Description: 																					
																					
N?	Date	Heure	Temps (s)	Voie 0 U(V)	Voie 1 I(A)	Voie 2 	Voie 3 	Voie 4 	Voie 5 	Voie 6 	Voie 7 	Voie 0 volts	Voie 1 volts	Voie 2 volts	Voie 3 volts	Voie 4 volts 	Voie 5 volts	Voie 6 volts	Voie 7 volts	Incident n?	Incident txt
1925	09/10/2013	09:14:54	192.40	9.0768251	1.3640459	0	0	0	0	0	0	9.095015	1.312666	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1926	09/10/2013	09:14:54	192.50	9.0767813	1.3643456	0	0	0	0	0	0	9.094971	1.312957	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1927	09/10/2013	09:14:54	192.60	9.0766802	1.3640212	0	0	0	0	0	0	9.094871	1.312642	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1928	09/10/2013	09:14:54	192.70	9.0764837	1.3640461	0	0	0	0	0	0	9.094673	1.312666	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1929	09/10/2013	09:14:54	192.80	9.0764380	1.3638701	0	0	0	0	0	0	9.094626	1.312495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1930	09/10/2013	09:14:54	192.90	9.0763340	1.3642159	0	0	0	0	0	0	9.094522	1.312831	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1931	09/10/2013	09:14:55	193.00	9.0761881	1.3643230	0	0	0	0	0	0	9.094377	1.312935	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1932	09/10/2013	09:14:55	193.10	9.0761852	1.3643743	0	0	0	0	0	0	9.094374	1.312985	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1933	09/10/2013	09:14:55	193.20	9.0761890	1.3640914	0	0	0	0	0	0	9.094378	1.312710	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1934	09/10/2013	09:14:55	193.30	9.0761662	1.3638002	0	0	0	0	0	0	9.094355	1.312427	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1935	09/10/2013	09:14:55	193.40	9.0761738	1.3639195	0	0	0	0	0	0	9.094362	1.312543	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1936	09/10/2013	09:14:55	193.50	9.0763102	1.3642291	0	0	0	0	0	0	9.094499	1.312844	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1937	09/10/2013	09:14:55	193.60	9.0763760	1.3640702	0	0	0	0	0	0	9.094564	1.312689	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1938	09/10/2013	09:14:55	193.70	9.0762119	1.3637729	0	0	0	0	0	0	9.094401	1.312401	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1939	09/10/2013	09:14:55	193.80	9.0761261	1.3637869	0	0	0	0	0	0	9.094316	1.312415	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1940	09/10/2013	09:14:55	193.90	9.0761986	1.3640572	0	0	0	0	0	0	9.094387	1.312677	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1941	09/10/2013	09:14:56	194.00	9.0762167	1.3639338	0	0	0	0	0	0	9.094406	1.312557	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1942	09/10/2013	09:14:56	194.10	9.0761709	1.3641156	0	0	0	0	0	0	9.094359	1.312734	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1943	09/10/2013	09:14:56	194.20	9.0760269	1.3641224	0	0	0	0	0	0	9.094215	1.312740	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1944	09/10/2013	09:14:56	194.30	9.0759258	1.3641688	0	0	0	0	0	0	9.094114	1.312785	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1945	09/10/2013	09:14:56	194.40	9.0758715	1.3639554	0	0	0	0	0	0	9.094060	1.312578	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1946	09/10/2013	09:14:56	194.50	9.0758457	1.3641963	0	0	0	0	0	0	9.094033	1.312812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1947	09/10/2013	09:14:56	194.60	9.0759220	1.3640943	0	0	0	0	0	0	9.094110	1.312713	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1948	09/10/2013	09:14:56	194.70	9.0760193	1.3641577	0	0	0	0	0	0	9.094208	1.312774	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1949	09/10/2013	09:14:56	194.80	9.0761309	1.3639641	0	0	0	0	0	0	9.094319	1.312586	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1950	09/10/2013	09:14:56	194.90	9.0762262	1.3638788	0	0	0	0	0	0	9.094415	1.312504	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1951	09/10/2013	09:14:57	195.00	9.0763283	1.3639168	0	0	0	0	0	0	9.094518	1.312541	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1952	09/10/2013	09:14:57	195.10	9.0764179	1.3640090	0	0	0	0	0	0	9.094607	1.312630	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1953	09/10/2013	09:14:57	195.20	9.0765047	1.3640559	0	0	0	0	0	0	9.094694	1.312676	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1954	09/10/2013	09:14:57	195.30	9.0764847	1.3639913	0	0	0	0	0	0	9.094674	1.312613	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1955	09/10/2013	09:14:57	195.40	9.0765657	1.3642296	0	0	0	0	0	0	9.094756	1.312844	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1956	09/10/2013	09:14:57	195.50	9.0765743	1.3643081	0	0	0	0	0	0	9.094764	1.312920	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1957	09/10/2013	09:14:57	195.60	9.0766497	1.3642166	0	0	0	0	0	0	9.094839	1.312832	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1958	09/10/2013	09:14:57	195.70	9.0766420	1.3642927	0	0	0	0	0	0	9.094831	1.312906	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1959	09/10/2013	09:14:57	195.80	9.0764647	1.3639649	0	0	0	0	0	0	9.094654	1.312587	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1960	09/10/2013	09:14:57	195.90	9.0761948	1.3639990	0	0	0	0	0	0	9.094383	1.312620	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1961	09/10/2013	09:14:58	196.00	9.0760536	1.3641400	0	0	0	0	0	0	9.094242	1.312757	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1962	09/10/2013	09:14:58	196.10	9.0759716	1.3644087	0	0	0	0	0	0	9.094160	1.313018	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1963	09/10/2013	09:14:58	196.20	9.0757113	1.3642129	0	0	0	0	0	0	9.093899	1.312828	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1964	09/10/2013	09:14:58	196.30	9.0755663	1.3641094	0	0	0	0	0	0	9.093754	1.312728	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1965	09/10/2013	09:14:58	196.40	9.0753956	1.3638309	0	0	0	0	0	0	9.093582	1.312457	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1966	09/10/2013	09:14:58	196.50	9.0754480	1.3642429	0	0	0	0	0	0	9.093636	1.312857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1967	09/10/2013	09:14:58	196.60	9.0755262	1.3640223	0	0	0	0	0	0	9.093713	1.312643	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1968	09/10/2013	09:14:58	196.70	9.0757141	1.3641363	0	0	0	0	0	0	9.093902	1.312754	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1969	09/10/2013	09:14:58	196.80	9.0759096	1.3640391	0	0	0	0	0	0	9.094098	1.312659	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1970	09/10/2013	09:14:58	196.90	9.0759020	1.3642204	0	0	0	0	0	0	9.094090	1.312835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1971	09/10/2013	09:14:59	197.00	9.0759325	1.3641024	0	0	0	0	0	0	9.094121	1.312721	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1972	09/10/2013	09:14:59	197.10	9.0761490	1.3641615	0	0	0	0	0	0	9.094337	1.312778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1973	09/10/2013	09:14:59	197.20	9.0761757	1.3640212	0	0	0	0	0	0	9.094364	1.312642	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1974	09/10/2013	09:14:59	197.30	9.0762215	1.3641317	0	0	0	0	0	0	9.094410	1.312749	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1975	09/10/2013	09:14:59	197.40	9.0763836	1.3642052	0	0	0	0	0	0	9.094573	1.312821	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1976	09/10/2013	09:14:59	197.50	9.0765257	1.3642895	0	0	0	0	0	0	9.094715	1.312902	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1977	09/10/2013	09:14:59	197.60	9.0768681	1.3643583	0	0	0	0	0	0	9.095058	1.312969	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1978	09/10/2013	09:14:59	197.70	9.0769234	1.3642527	0	0	0	0	0	0	9.095114	1.312867	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1979	09/10/2013	09:14:59	197.80	9.0769968	1.3644263	0	0	0	0	0	0	9.095187	1.313035	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1980	09/10/2013	09:14:59	197.90	9.0771189	1.3644117	0	0	0	0	0	0	9.095310	1.313021	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1981	09/10/2013	09:15:00	198.00	9.0769091	1.3642461	0	0	0	0	0	0	9.095099	1.312860	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1982	09/10/2013	09:15:00	198.10	9.0767288	1.3643948	0	0	0	0	0	0	9.094919	1.313005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1983	09/10/2013	09:15:00	198.20	9.0765991	1.3647472	0	0	0	0	0	0	9.094790	1.313347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1984	09/10/2013	09:15:00	198.30	9.0765371	1.3641497	0	0	0	0	0	0	9.094727	1.312767	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1985	09/10/2013	09:15:00	198.40	9.0765457	1.3644555	0	0	0	0	0	0	9.094735	1.313064	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1986	09/10/2013	09:15:00	198.50	9.0765486	1.3642637	0	0	0	0	0	0	9.094739	1.312877	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1987	09/10/2013	09:15:00	198.60	9.0766468	1.3641880	0	0	0	0	0	0	9.094836	1.312804	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1988	09/10/2013	09:15:00	198.70	9.0767193	1.3641669	0	0	0	0	0	0	9.094909	1.312783	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1989	09/10/2013	09:15:00	198.80	9.0767088	1.3643768	0	0	0	0	0	0	9.094898	1.312987	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1990	09/10/2013	09:15:00	198.90	9.0766878	1.3644849	0	0	0	0	0	0	9.094877	1.313092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1991	09/10/2013	09:15:01	199.00	9.0767612	1.3641990	0	0	0	0	0	0	9.094952	1.312815	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1992	09/10/2013	09:15:01	199.10	9.0767517	1.3643577	0	0	0	0	0	0	9.094942	1.312969	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1993	09/10/2013	09:15:01	199.20	9.0767670	1.3645773	0	0	0	0	0	0	9.094956	1.313182	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1994	09/10/2013	09:15:01	199.30	9.0767660	1.3644675	0	0	0	0	0	0	9.094956	1.313075	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1995	09/10/2013	09:15:01	199.40	9.0767288	1.3646423	0	0	0	0	0	0	9.094918	1.313245	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1996	09/10/2013	09:15:01	199.50	9.0767593	1.3641324	0	0	0	0	0	0	9.094950	1.312750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1997	09/10/2013	09:15:01	199.60	9.0767050	1.3642083	0	0	0	0	0	0	9.094895	1.312824	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1998	09/10/2013	09:15:01	199.70	9.0766926	1.3643004	0	0	0	0	0	0	9.094882	1.312913	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
1999	09/10/2013	09:15:01	199.80	9.0766525	1.3642368	0	0	0	0	0	0	9.094843	1.312851	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2000	09/10/2013	09:15:01	199.90	9.0766449	1.3647352	0	0	0	0	0	0	9.094834	1.313335	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2001	09/10/2013	09:15:02	200.00	9.0766134	1.3642626	0	0	0	0	0	0	9.094803	1.312876	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2002	09/10/2013	09:15:02	200.10	9.0766220	1.3643024	0	0	0	0	0	0	9.094811	1.312915	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2003	09/10/2013	09:15:02	200.20	9.0766363	1.3641371	0	0	0	0	0	0	9.094826	1.312754	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2004	09/10/2013	09:15:02	200.30	9.0766315	1.3639079	0	0	0	0	0	0	9.094821	1.312532	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2005	09/10/2013	09:15:02	200.40	9.0766621	1.3642480	0	0	0	0	0	0	9.094852	1.312862	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2006	09/10/2013	09:15:02	200.50	9.0765285	1.3642629	0	0	0	0	0	0	9.094718	1.312877	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2007	09/10/2013	09:15:02	200.60	9.0764580	1.3643541	0	0	0	0	0	0	9.094647	1.312965	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2008	09/10/2013	09:15:02	200.70	9.0764151	1.3641433	0	0	0	0	0	0	9.094604	1.312760	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2009	09/10/2013	09:15:02	200.80	9.0763149	1.3642975	0	0	0	0	0	0	9.094504	1.312910	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2010	09/10/2013	09:15:02	200.90	9.0763454	1.3644365	0	0	0	0	0	0	9.094535	1.313045	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2011	09/10/2013	09:15:03	201.00	9.0763617	1.3645300	0	0	0	0	0	0	9.094550	1.313136	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2012	09/10/2013	09:15:03	201.10	9.0763216	1.3644551	0	0	0	0	0	0	9.094511	1.313063	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2013	09/10/2013	09:15:03	201.20	9.0762806	1.3642174	0	0	0	0	0	0	9.094470	1.312832	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2014	09/10/2013	09:15:03	201.30	9.0763130	1.3643916	0	0	0	0	0	0	9.094502	1.313002	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2015	09/10/2013	09:15:03	201.40	9.0763378	1.3644919	0	0	0	0	0	0	9.094526	1.313099	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2016	09/10/2013	09:15:03	201.50	9.0763206	1.3644525	0	0	0	0	0	0	9.094509	1.313061	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2017	09/10/2013	09:15:03	201.60	9.0762396	1.3643125	0	0	0	0	0	0	9.094428	1.312925	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2018	09/10/2013	09:15:03	201.70	9.0763407	1.3641958	0	0	0	0	0	0	9.094530	1.312811	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2019	09/10/2013	09:15:03	201.80	9.0762653	1.3642901	0	0	0	0	0	0	9.094454	1.312903	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2020	09/10/2013	09:15:03	201.90	9.0762472	1.3646457	0	0	0	0	0	0	9.094437	1.313248	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2021	09/10/2013	09:15:04	202.00	9.0762987	1.3646624	0	0	0	0	0	0	9.094488	1.313264	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2022	09/10/2013	09:15:04	202.10	9.0762997	1.3643297	0	0	0	0	0	0	9.094488	1.312941	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2023	09/10/2013	09:15:04	202.20	9.0762749	1.3641880	0	0	0	0	0	0	9.094463	1.312804	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2024	09/10/2013	09:15:04	202.30	9.0762291	1.3639249	0	0	0	0	0	0	9.094419	1.312548	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2025	09/10/2013	09:15:04	202.40	9.0762348	1.3642265	0	0	0	0	0	0	9.094423	1.312841	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2026	09/10/2013	09:15:04	202.50	9.0762749	1.3638740	0	0	0	0	0	0	9.094463	1.312499	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2027	09/10/2013	09:15:04	202.60	9.0762396	1.3636478	0	0	0	0	0	0	9.094429	1.312279	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2028	09/10/2013	09:15:04	202.70	9.0763083	1.3642632	0	0	0	0	0	0	9.094498	1.312877	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2029	09/10/2013	09:15:04	202.80	9.0763988	1.3640190	0	0	0	0	0	0	9.094588	1.312640	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2030	09/10/2013	09:15:04	202.90	9.0763025	1.3640077	0	0	0	0	0	0	9.094491	1.312629	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2031	09/10/2013	09:15:05	203.00	9.0762634	1.3640004	0	0	0	0	0	0	9.094452	1.312622	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2032	09/10/2013	09:15:05	203.10	9.0761776	1.3640352	0	0	0	0	0	0	9.094367	1.312656	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2033	09/10/2013	09:15:05	203.20	9.0760565	1.3640782	0	0	0	0	0	0	9.094245	1.312697	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2034	09/10/2013	09:15:05	203.30	9.0759478	1.3641543	0	0	0	0	0	0	9.094136	1.312771	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2035	09/10/2013	09:15:05	203.40	9.0759945	1.3642381	0	0	0	0	0	0	9.094183	1.312853	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2036	09/10/2013	09:15:05	203.50	9.0760317	1.3639890	0	0	0	0	0	0	9.094220	1.312611	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2037	09/10/2013	09:15:05	203.60	9.0760403	1.3643979	0	0	0	0	0	0	9.094229	1.313008	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2038	09/10/2013	09:15:05	203.70	9.0761871	1.3642485	0	0	0	0	0	0	9.094377	1.312863	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2039	09/10/2013	09:15:05	203.80	9.0763121	1.3642285	0	0	0	0	0	0	9.094501	1.312843	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2040	09/10/2013	09:15:05	203.90	9.0763092	1.3642783	0	0	0	0	0	0	9.094498	1.312892	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2041	09/10/2013	09:15:06	204.00	9.0764580	1.3643762	0	0	0	0	0	0	9.094647	1.312987	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2042	09/10/2013	09:15:06	204.10	9.0764523	1.3640597	0	0	0	0	0	0	9.094642	1.312679	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2043	09/10/2013	09:15:06	204.20	9.0764294	1.3642112	0	0	0	0	0	0	9.094618	1.312826	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2044	09/10/2013	09:15:06	204.30	9.0764990	1.3639655	0	0	0	0	0	0	9.094688	1.312588	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2045	09/10/2013	09:15:06	204.40	9.0765057	1.3642747	0	0	0	0	0	0	9.094695	1.312888	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2046	09/10/2013	09:15:06	204.50	9.0765667	1.3642484	0	0	0	0	0	0	9.094756	1.312863	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2047	09/10/2013	09:15:06	204.60	9.0766172	1.3642737	0	0	0	0	0	0	9.094807	1.312887	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2048	09/10/2013	09:15:06	204.70	9.0765915	1.3639555	0	0	0	0	0	0	9.094781	1.312578	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2049	09/10/2013	09:15:06	204.80	9.0765963	1.3642464	0	0	0	0	0	0	9.094787	1.312861	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2050	09/10/2013	09:15:06	204.90	9.0766621	1.3639740	0	0	0	0	0	0	9.094852	1.312596	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2051	09/10/2013	09:15:07	205.00	9.0767117	1.3641121	0	0	0	0	0	0	9.094901	1.312730	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2052	09/10/2013	09:15:07	205.10	9.0767527	1.3640679	0	0	0	0	0	0	9.094942	1.312687	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2053	09/10/2013	09:15:07	205.20	9.0766335	1.3641430	0	0	0	0	0	0	9.094823	1.312760	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2054	09/10/2013	09:15:07	205.30	9.0766344	1.3640767	0	0	0	0	0	0	9.094824	1.312696	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2055	09/10/2013	09:15:07	205.40	9.0766125	1.3641963	0	0	0	0	0	0	9.094802	1.312812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2056	09/10/2013	09:15:07	205.50	9.0767117	1.3642707	0	0	0	0	0	0	9.094901	1.312884	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2057	09/10/2013	09:15:07	205.60	9.0766678	1.3644111	0	0	0	0	0	0	9.094857	1.313021	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2058	09/10/2013	09:15:07	205.70	9.0766392	1.3638651	0	0	0	0	0	0	9.094829	1.312490	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2059	09/10/2013	09:15:07	205.80	9.0765448	1.3639989	0	0	0	0	0	0	9.094734	1.312620	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2060	09/10/2013	09:15:07	205.90	9.0765171	1.3642194	0	0	0	0	0	0	9.094707	1.312835	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2061	09/10/2013	09:15:08	206.00	9.0765276	1.3641655	0	0	0	0	0	0	9.094717	1.312782	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2062	09/10/2013	09:15:08	206.10	9.0765390	1.3642186	0	0	0	0	0	0	9.094728	1.312834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2063	09/10/2013	09:15:08	206.20	9.0765820	1.3642458	0	0	0	0	0	0	9.094771	1.312860	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2064	09/10/2013	09:15:08	206.30	9.0765696	1.3640214	0	0	0	0	0	0	9.094759	1.312642	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2065	09/10/2013	09:15:08	206.40	9.0765829	1.3642207	0	0	0	0	0	0	9.094772	1.312836	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2066	09/10/2013	09:15:08	206.50	9.0764608	1.3642051	0	0	0	0	0	0	9.094650	1.312821	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2067	09/10/2013	09:15:08	206.60	9.0764694	1.3640736	0	0	0	0	0	0	9.094659	1.312693	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2068	09/10/2013	09:15:08	206.70	9.0764608	1.3641224	0	0	0	0	0	0	9.094650	1.312740	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2069	09/10/2013	09:15:08	206.80	9.0764990	1.3640504	0	0	0	0	0	0	9.094688	1.312670	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2070	09/10/2013	09:15:08	206.90	9.0766058	1.3641849	0	0	0	0	0	0	9.094796	1.312801	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2071	09/10/2013	09:15:09	207.00	9.0765924	1.3641555	0	0	0	0	0	0	9.094782	1.312772	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2072	09/10/2013	09:15:09	207.10	9.0766020	1.3643553	0	0	0	0	0	0	9.094791	1.312966	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2073	09/10/2013	09:15:09	207.20	9.0765915	1.3643323	0	0	0	0	0	0	9.094781	1.312944	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2074	09/10/2013	09:15:09	207.30	9.0766211	1.3639519	0	0	0	0	0	0	9.094810	1.312575	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2075	09/10/2013	09:15:09	207.40	9.0766277	1.3642226	0	0	0	0	0	0	9.094817	1.312837	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2076	09/10/2013	09:15:09	207.50	9.0766401	1.3641250	0	0	0	0	0	0	9.094831	1.312743	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2077	09/10/2013	09:15:09	207.60	9.0767527	1.3641249	0	0	0	0	0	0	9.094942	1.312743	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2078	09/10/2013	09:15:09	207.70	9.0768223	1.3641821	0	0	0	0	0	0	9.095013	1.312798	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2079	09/10/2013	09:15:09	207.80	9.0768147	1.3644120	0	0	0	0	0	0	9.095004	1.313021	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2080	09/10/2013	09:15:09	207.90	9.0767841	1.3640668	0	0	0	0	0	0	9.094975	1.312686	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2081	09/10/2013	09:15:10	208.00	9.0767889	1.3639630	0	0	0	0	0	0	9.094978	1.312585	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
2082	09/10/2013	09:15:10	208.10	9.0768290	1.3640262	0	0	0	0	0	0	9.095019	1.312647	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
